name,price,link,genre
Dumas - Le Cours Des Jours,$43.99,https://aux33tours.com/collections/nouveautes/products/ln00055722-dumas-le-cours-des-jours,Francophone
Dune Rats - Real Rare Whale,$26.99,https://aux33tours.com/collections/nouveautes/products/rs00056712-dune-rats-real-rare-whale,Alternatif
Dungen - En Ar For Mycket Och Tusen Aldrig Nog,$33.99,https://aux33tours.com/collections/nouveautes/products/rs00058076-dungen-en-ar-for-mycket-och-tusen-aldrig-nog,Alternatif
Dusty Springfield - The Silver Collection,$42.99,https://aux33tours.com/collections/nouveautes/products/ln00056467-dusty-springfield-the-silver-collection,Vocal Femme
Echo and the Bunnymen - Crocodiles,$26.99,https://aux33tours.com/collections/nouveautes/products/ln00006405-echo-and-the-bunnymen-crocodiles,Alternatif
Echo And The Bunnymen - Live In Liverpool,$41.99,https://aux33tours.com/collections/nouveautes/products/rs00048982-echo-and-the-bunnymen-live-in-liverpool,Alternatif
Echo And The Bunnymen - The John Peel Sessions 1979-1983,$35.99,https://aux33tours.com/collections/nouveautes/products/echo-and-the-bunnymen-the-john-peel-sessions-1979-1983,Alternatif
Edgar Winter - Roadwork,$56.99,https://aux33tours.com/collections/nouveautes/products/ln00054929-edgar-winter-roadwork,Rock
Electric Callboy - Tekkno,$27.99,https://aux33tours.com/collections/nouveautes/products/rs00057701-electric-callboy-tekkno,Electronique
Ella Fitzgerald / Louis Armstrong - Ella And Louis (Acoustic Sounds Series),$41.99,https://aux33tours.com/collections/nouveautes/products/rs00055795-ella-fitzgerald-louis-armstrong-ella-and-louis-acoustic-sounds-series,Jazz
Elvis Perkins - Creation Myths,$27.99,https://aux33tours.com/collections/nouveautes/products/ln00056894-elvis-perkins-creation-myths,Alternatif
Elvis Presley - Elvis Presley,$24.99,https://aux33tours.com/collections/nouveautes/products/elvis-presley-elvis-presley,Rock
Elvis Presley - GI Blues,$27.99,https://aux33tours.com/collections/nouveautes/products/ln00007279-elvis-presley-gi-blues,Rock
Elvis Presley - Its Now Or Never,$19.99,https://aux33tours.com/collections/nouveautes/products/ln00054946-elvis-presley-its-now-or-never,Rock
Elvis Presley - Moody Blue,$27.99,https://aux33tours.com/collections/nouveautes/products/elvis-presley-moody-blue,Rock
Elvis Presley - On Stage: February 1970,$52.99,https://aux33tours.com/collections/nouveautes/products/ln00060011-elvis-presley-on-stage-february-1970,Rock
Emerson Lake and Palmer - Tarkus,$26.99,https://aux33tours.com/collections/nouveautes/products/ln00031889-emerson-lake-and-palmer-tarkus,Rock
Emily Nenni - On The Ranch,$26.99,https://aux33tours.com/collections/nouveautes/products/rs00059511-emily-nenni-on-the-ranch,Country
Eminem - Curtain Call: The Hits,$52.99,https://aux33tours.com/collections/nouveautes/products/ln00002368-eminem-curtain-call-the-hits,Rap
Emmylou Harris - Quarter Moon In A Ten Cent Town,$31.99,https://aux33tours.com/collections/nouveautes/products/rs00056440-emmylou-harris-quarter-moon-in-a-ten-cent-town,Country
Engine Kid - Angel Wings,$32.99,https://aux33tours.com/collections/nouveautes/products/rs00058628-engine-kid-angel-wings,Punk
Erasure - Circus,$41.99,https://aux33tours.com/collections/nouveautes/products/ln00061699-erasure-circus,New Wave
Eric Clapton - Theres One In Every Crowd,$34.99,https://aux33tours.com/collections/nouveautes/products/eric-clapton-theres-one-in-every-crowd,Rock
Eric Dolphy - Conversations,$27.99,https://aux33tours.com/collections/nouveautes/products/ln00049580-eric-dolphy-conversations,Jazz
Eros and the Eschaton - Weight Of Matter,$16.99,https://aux33tours.com/collections/nouveautes/products/eros-and-the-eschaton-weight-of-matter,Alternatif
Etta James - Etta Is Betta Than Evvah!,$36.99,https://aux33tours.com/collections/nouveautes/products/rs00058346-etta-james-etta-is-betta-than-evvah,Blues
Evelyn Thomas - High Energy,$16.99,https://aux33tours.com/collections/nouveautes/products/evelyn-thomas-high-energy,Disco
Ex - Disturbing Domestic Peace,$42.99,https://aux33tours.com/collections/nouveautes/products/ln00058535-ex-disturbing-domestic-peace,Punk
Fabrikate - Bodies,$21.99,https://aux33tours.com/collections/nouveautes/products/rs00051189-fabrikate-bodies,Electronique
Fabrikate - Made Me Feel,$21.99,https://aux33tours.com/collections/nouveautes/products/ln00055724-fabrikate-made-me-feel,Electronique
Faith No More - Album Of the Year,$52.99,https://aux33tours.com/collections/nouveautes/products/ln00018804-faith-no-more-album-of-the-year,Alternatif
Farben - Textstar+,$51.99,https://aux33tours.com/collections/nouveautes/products/rs00054379-farben-textstar,Electronique
Fatback Band - Keep On Steppin,$26.99,https://aux33tours.com/collections/nouveautes/products/rs00037546-fatback-band-keep-on-steppin,Funk/Soul
Faust - 71 Minutes,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00008184-faust-71-minutes,Psych/Prog
Feeling Figures - Feeling Figures,$11.99,https://aux33tours.com/collections/nouveautes/products/ln00062125-feeling-figures-feeling-figures,Alternatif
Fela Kuti - No Agreement,$32.99,https://aux33tours.com/collections/nouveautes/products/ln00043646-fela-kuti-no-agreement,Monde
Fela Kuti - Sorrow Tears and Blood,$32.99,https://aux33tours.com/collections/nouveautes/products/ln00022499-fela-kuti-sorrow-tears-and-blood,Monde
Femme Accident - Shiver,$14.99,https://aux33tours.com/collections/nouveautes/products/femme-accident-shiver,Alternatif
Feu Chatterton - Ici le Jour,$39.99,https://aux33tours.com/collections/nouveautes/products/ln00032620-feu-chatterton-ici-le-jour,Francophone
Fever Ray - Fever Ray,$36.99,https://aux33tours.com/collections/nouveautes/products/fever-ray-fever-ray,Alternatif
First Aid Kit - The Lions Roar,$27.99,https://aux33tours.com/collections/nouveautes/products/ln00021846-first-aid-kit-the-lions-roar,Alternatif
FKJ - French Kiwi Juice,$38.99,https://aux33tours.com/collections/nouveautes/products/ln00046435-fkj-french-kiwi-juice,Rap
Fleetwood Mac - Fleetwood Mac (1975),$28.99,https://aux33tours.com/collections/nouveautes/products/ln00014284-fleetwood-mac-fleetwood-mac-1975,Rock
Florence and the Machine - Ceremonials,$61.99,https://aux33tours.com/collections/nouveautes/products/ln00012205-florence-and-the-machine-ceremonials,Alternatif
Flying Lotus - Flamagra,$35.99,https://aux33tours.com/collections/nouveautes/products/flying-lotus-flamagra,Electronique
Fonky Family - Si Dieu Veut,$35.99,https://aux33tours.com/collections/nouveautes/products/ln00038214-fonky-family-si-dieu-veut,Rap
Fontaines DC - Dogrel,$32.99,https://aux33tours.com/collections/nouveautes/products/fontaines-dc-dogrel,Alternatif
Foo Fighters - Down In Toronto,$26.99,https://aux33tours.com/collections/nouveautes/products/ln00035115-foo-fighters-down-in-toronto,Alternatif
Foo Fighters - One By One,$38.99,https://aux33tours.com/collections/nouveautes/products/foo-fighters-one-by-one,Alternatif
Foo Fighters - Wasting Light,$38.99,https://aux33tours.com/collections/nouveautes/products/ln00009927-foo-fighters-wasting-light,Alternatif
Foreigner - 4,$24.99,https://aux33tours.com/collections/nouveautes/products/ln00027178-foreigner-4,Rock
Fotocrime - South Of Heaven,$25.99,https://aux33tours.com/collections/nouveautes/products/337620-fotocrime-south-of-heaven,Alternatif
France Gall - Best Of,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00037119-france-gall-best-of,Francophone
Francis Cabrel - Des Roses Et Des Orties,$36.99,https://aux33tours.com/collections/nouveautes/products/ln00038184-francis-cabrel-des-roses-et-des-orties,Francophone
Francis Cabrel - Sarbacane,$24.99,https://aux33tours.com/collections/nouveautes/products/ln00038190-francis-cabrel-sarbacane,Francophone
Francis Cabrel - Vise Le Ciel,$32.99,https://aux33tours.com/collections/nouveautes/products/ln00038191-francis-cabrel-vise-le-ciel,Francophone
Frank Zappa - The Mothers 1971 Fillmore East Show,$63.99,https://aux33tours.com/collections/nouveautes/products/rs00053562-frank-zappa-the-mothers-1971-fillmore-east-show,Rock
Franz Ferdinand - Always Ascending,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00040012-franz-ferdinand-always-ascending,Alternatif
Franz Ferdinand - Franz Ferdinand,$29.99,https://aux33tours.com/collections/nouveautes/products/ln00002932-franz-ferdinand-franz-ferdinand,Alternatif
Franz Ferdinand - Tonight,$37.99,https://aux33tours.com/collections/nouveautes/products/ln00001599-franz-ferdinand-tonight,Alternatif
Freddie Hubbard - Straight Life,$71.99,https://aux33tours.com/collections/nouveautes/products/ln00026177-freddie-hubbard-straight-life,Jazz
Freeway - Abahambi / Umlazi,$18.99,https://aux33tours.com/collections/nouveautes/products/rs00058855-freeway-abahambi-umlazi,Monde
Frightened Rabbit - The Winter Of Mixed Drinks,$46.99,https://aux33tours.com/collections/nouveautes/products/ln00023901-frightened-rabbit-the-winter-of-mixed-drinks,Alternatif
From Autumn To Ashes - Holding A Wolf By The Ears,$29.99,https://aux33tours.com/collections/nouveautes/products/rs00054294-from-autumn-to-ashes-holding-a-wolf-by-the-ears,Punk
Frozen Soul - Encased In Ice,$31.99,https://aux33tours.com/collections/nouveautes/products/rs00052311-frozen-soul-encased-in-ice,Metal
Fugees - The Score,$34.99,https://aux33tours.com/collections/nouveautes/products/fugees-the-score,Rap
Gang Of Four - Entertainment,$24.99,https://aux33tours.com/collections/nouveautes/products/gang-of-four-entertainment,Alternatif
Gang Of Four - What Happens Next,$28.99,https://aux33tours.com/collections/nouveautes/products/gang-of-four-what-happens-next,Alternatif
Garbage - No Gods No Masters,$38.99,https://aux33tours.com/collections/nouveautes/products/rs00048049-garbage-no-gods-no-masters,Alternatif
Gary Clark Jr - Blak and Blu,$38.99,https://aux33tours.com/collections/nouveautes/products/ln00016253-gary-clark-jr-blak-and-blu,Blues
GBH - City Baby Attacked By Rats,$36.99,https://aux33tours.com/collections/nouveautes/products/ln00032284-gbh-city-baby-attacked-by-rats,Punk
Gemini - The Beginning,$19.99,https://aux33tours.com/collections/nouveautes/products/rs00040776-gemini-the-beginning,Electronique
Genesis - Duke,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00032294-genesis-duke,Rock
Genesis - The Lamb Lies Down on Broadway,$51.99,https://aux33tours.com/collections/nouveautes/products/genesis-the-lamb-lies-down-on-broadway,Rock
George Harrison - Somewhere In England,$21.99,https://aux33tours.com/collections/nouveautes/products/ln00036892-george-harrison-somewhere-in-england,Rock
George Michael - Older,$36.99,https://aux33tours.com/collections/nouveautes/products/rs00055000-george-michael-older,Pop
Ghost Inside - The Ghost Inside (Indie),$26.99,https://aux33tours.com/collections/nouveautes/products/ln00054948-ghost-inside-the-ghost-inside-indie,Metal
Giorgio Moroder - Best Of Electronic Disco,$44.99,https://aux33tours.com/collections/nouveautes/products/ln00050395-giorgio-moroder-best-of-electronic-disco,Disco
Glen Campbell - By The Time I Get To Phoenix,$25.99,https://aux33tours.com/collections/nouveautes/products/rs00056437-glen-campbell-by-the-time-i-get-to-phoenix,Country
Glen Campbell - Rhinestone Cowboy,$21.99,https://aux33tours.com/collections/nouveautes/products/rs00056439-glen-campbell-rhinestone-cowboy,Country
Glen Campbell - Wichita Lineman,$15.99,https://aux33tours.com/collections/nouveautes/products/rs00056438-glen-campbell-wichita-lineman,Country
Gold Panda - The Work,$34.99,https://aux33tours.com/collections/nouveautes/products/rs00058560-gold-panda-the-work,Electronique
Gorillaz - Demon Days,$39.99,https://aux33tours.com/collections/nouveautes/products/ln00042791-gorillaz-demon-days,Alternatif
Gorillaz - Gorillaz,$28.99,https://aux33tours.com/collections/nouveautes/products/ln00000238-gorillaz-gorillaz,Alternatif
Gozalo: Bugalu Tropical 1 / Var - Gozalo: Bugalu Tropical 1 / Var,$49.99,https://aux33tours.com/collections/nouveautes/products/rs00058296-gozalo-bugalu-tropical-1-var-gozalo-bugalu-tropical-1-var,Monde
Gram Parsons - Grievous Angel,$24.99,https://aux33tours.com/collections/nouveautes/products/gram-parsons-grievous-angel,Rock
Grandbrothers - All the Unknown,$34.99,https://aux33tours.com/collections/nouveautes/products/rs00047224-grandbrothers-all-the-unknown,Electronique
Grateful Dead - Aoxomoxoa,$31.99,https://aux33tours.com/collections/nouveautes/products/grateful-dead-aoxomoxoa,Rock
Green Day - Dookie,$24.99,https://aux33tours.com/collections/nouveautes/products/ln00004202-green-day-dookie,Punk
Green Day - Insomniac (25ieme Anniversaire),$35.99,https://aux33tours.com/collections/nouveautes/products/ln00059895-green-day-insomniac-25ieme-anniversaire,Punk
Grizzly Bear - Painted Ruins,$32.99,https://aux33tours.com/collections/nouveautes/products/ln00037596-grizzly-bear-painted-ruins,Alternatif
Growlers - Hot Tropics,$25.99,https://aux33tours.com/collections/nouveautes/products/growlers-hot-tropics,Alternatif
Guillermo Portabales - Design Your Universe,$26.99,https://aux33tours.com/collections/nouveautes/products/ln00052283-guillermo-portabales-design-your-universe,Monde
Halsey - Manic,$36.99,https://aux33tours.com/collections/nouveautes/products/halsey-manic,Alternatif
Hania Rani - Music For Film And Theatre,$29.99,https://aux33tours.com/collections/nouveautes/products/rs00049788-hania-rani-music-for-film-and-theatre,Jazz
Hank Ballard - Hank Ballard and the Midnighters,$28.99,https://aux33tours.com/collections/nouveautes/products/ln00029198-hank-ballard-hank-ballard-and-the-midnighters,Funk/Soul
Hank Mobley - Soul Station,$21.99,https://aux33tours.com/collections/nouveautes/products/ln00001121-hank-mobley-soul-station,Jazz
Hank Williams - Honky Tonkin,$23.99,https://aux33tours.com/collections/nouveautes/products/ln00012921-hank-williams-honky-tonkin,Country
Happy Mondays - Pills Thrills N Bellyaches,$37.99,https://aux33tours.com/collections/nouveautes/products/ln00025459-happy-mondays-pills-thrills-n-bellyaches,Alternatif
Harlem Underground Band - Harlem Underground,$27.99,https://aux33tours.com/collections/nouveautes/products/rs00045915-harlem-underground-band-harlem-underground,Funk/Soul
Harmonia - Documents,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00030823-harmonia-documents,Ambient
Harmonium - En Tournee,$36.99,https://aux33tours.com/collections/nouveautes/products/harmonium-en-tournee,Francophone
Harriet Brown - Contact,$33.99,https://aux33tours.com/collections/nouveautes/products/harriet-brown-contact,Funk/Soul
Hatchie / Pains Of Being Pure At Heart - Sometimes Always b/w Adored,$11.99,https://aux33tours.com/collections/nouveautes/products/ln00055994-hatchie-pains-of-being-pure-at-heart-sometimes-always-b-w-adored,Alternatif
Haywire - The Best Of,$43.99,https://aux33tours.com/collections/nouveautes/products/rs00059101-haywire-the-best-of,Rock
Headcat - Dreamcatcher,$33.99,https://aux33tours.com/collections/nouveautes/products/rs00058129-headcat-dreamcatcher,Metal
Helloween - Pink Bubbles Go Ape,$45.99,https://aux33tours.com/collections/nouveautes/products/ln00034520-helloween-pink-bubbles-go-ape,Metal
Henri Salvador - Chambre Avec Vue,$37.99,https://aux33tours.com/collections/nouveautes/products/rs00051839-salvador-henri-chambre-avec-vue,Francophone
Henri Texier - Varech,$39.99,https://aux33tours.com/collections/nouveautes/products/ln00045728-henri-texier-varech,Jazz
Hiatus Kaiyote - Mood Valiant,$31.99,https://aux33tours.com/collections/nouveautes/products/rs00048631-hiatus-kaiyote-mood-valiant-indie,Funk/Soul
Hikaru Utada - One Last Kiss,$32.99,https://aux33tours.com/collections/nouveautes/products/ln00067851-hikaru-utada-one-last-kiss,Monde
Hiss Golden Messenger - Heart Like A Levee,$30.99,https://aux33tours.com/collections/nouveautes/products/hiss-golden-messenger-heart-like-a-levee,Folk
HK Et Les Saltimbanks - Citoyen Du Monde,$39.99,https://aux33tours.com/collections/nouveautes/products/rs00052616-hk-et-les-saltimbanks-citoyen-du-monde,Monde
Horace Andy - Midnight Rocker,$29.99,https://aux33tours.com/collections/nouveautes/products/rs00052655-horace-andy-midnight-rocker,Reggae
Horace Andy - Midnight Scorchers,$31.99,https://aux33tours.com/collections/nouveautes/products/rs00057523-horace-andy-midnight-scorchers,Reggae
Hubert Felix Thiefaine - Autorisation De Delirer,$32.99,https://aux33tours.com/collections/nouveautes/products/ln00067849-hubert-felix-thiefaine-autorisation-de-delirer,Francophone
Hugo Tsr - Une Vie Et Quelques,$29.99,https://aux33tours.com/collections/nouveautes/products/rs00049713-hugo-tsr-une-vie-et-quelques,Rap
Husker Du - Private Hell: Live At Euphoria Tavern Portland Or 7-13-1981 Fm Broadcast,$32.99,https://aux33tours.com/collections/nouveautes/products/rs00055484-husker-du-private-hell-live-at-euphoria-tavern-portland-or-7-13-1981-fm-broadcast,Punk
Hxxs - Year Of The Witch,$21.99,https://aux33tours.com/collections/nouveautes/products/ln00057813-hxxs-year-of-the-witch,Alternatif
IAM - Ombre Est Lumiere Vol 1,$48.99,https://aux33tours.com/collections/nouveautes/products/iam-ombre-est-lumiere-vol-1,Rap
Idles - Crawler (2LP),$46.99,https://aux33tours.com/collections/nouveautes/products/rs00050600-idles-crawler-2lp,Punk
Idles - Ultra Mono,$32.99,https://aux33tours.com/collections/nouveautes/products/ln00056316-idles-ultra-mono,Punk
In Mourning - Echoes,$95.99,https://aux33tours.com/collections/nouveautes/products/rs00050641-in-mourning-echoes,Metal
Indochine - Hanoi,$33.99,https://aux33tours.com/collections/nouveautes/products/indochine-hanoi,Francophone
Information Society - Information Society,$16.99,https://aux33tours.com/collections/nouveautes/products/ln00046383-information-society-information-society,New Wave
Insomnium - Shadows Of The Dying Sun,$36.99,https://aux33tours.com/collections/nouveautes/products/53682-insomnium-shadows-of-the-dying-sun,Metal
Iron Maiden - A Matter Of Life And Death,$39.99,https://aux33tours.com/collections/nouveautes/products/iron-maiden-a-matter-of-life-and-death,Metal
Iron Maiden - Dance Of Death,$48.99,https://aux33tours.com/collections/nouveautes/products/ln00002252-iron-maiden-dance-of-death,Metal
Iron Maiden - Live After Death,$32.99,https://aux33tours.com/collections/nouveautes/products/ln00023153-iron-maiden-live-after-death,Metal
Iron Maiden - Nights Of The Dead Legacy Of The Beast: Live In Mexico City,$56.99,https://aux33tours.com/collections/nouveautes/products/ln00057280-iron-maiden-nights-of-the-dead-legacy-of-the-beast-live-in-mexico-city,Metal
Iron Maiden - Somewhere Back In Time: The Best Of,$56.99,https://aux33tours.com/collections/nouveautes/products/ln00008243-iron-maiden-somewhere-back-in-time-the-best-of,Metal
Jack Mcduff - Sophisticated Funk,$19.99,https://aux33tours.com/collections/nouveautes/products/jack-mcduff-sophisticated-funk,Jazz
Jackie McLean - Let Freedom Ring,$18.99,https://aux33tours.com/collections/nouveautes/products/ln00024143-jackie-mclean-let-freedom-ring,Jazz
Jackson 5 - The Ultimate Collection,$53.99,https://aux33tours.com/collections/nouveautes/products/ln00059233-jackson-5-the-ultimate-collection,Funk/Soul
Jackson Browne - Downhill From Everywhere,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00061723-jackson-browne-downhill-from-everywhere,Rock
Jackson Sisters - Jackson Sisters,$25.99,https://aux33tours.com/collections/nouveautes/products/ln00006696-jackson-sisters-jackson-sisters,Funk/Soul
Jaco Pastorius - Truth Liberty And Soul: Live In NYC,$89.99,https://aux33tours.com/collections/nouveautes/products/rs00059508-jaco-pastorius-truth-liberty-and-soul-live-in-nyc,Jazz
Jacques Brel - Infiniment,$45.99,https://aux33tours.com/collections/nouveautes/products/rs00049059-jacques-brel-infiniment,Francophone
Jaimie Branch - Fly Or Die,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00038965-jaimie-branch-fly-or-die,Jazz
Jake Bugg - Jake Bugg,$41.99,https://aux33tours.com/collections/nouveautes/products/rs00031008-jake-bugg-jake-bugg,Alternatif
James Hunter - The Hard Way,$16.99,https://aux33tours.com/collections/nouveautes/products/ln00038723-james-hunter-the-hard-way,Funk/Soul
Jason Mraz - Lalalalovesongs,$26.99,https://aux33tours.com/collections/nouveautes/products/rs00052430-jason-mraz-lalalalovesongs,Pop
Jay Dee - Yancey Boys Instrumentals,$44.99,https://aux33tours.com/collections/nouveautes/products/jay-dee-yancey-boys-instrumentals,Rap
Jazzy Bazz - Nuit,$42.99,https://aux33tours.com/collections/nouveautes/products/ln00053398-jazzy-bazz-nuit,Rap
JB Scopof - Le Pepin,$14.99,https://aux33tours.com/collections/nouveautes/products/jb-scopof-le-pepin,Punk
Jessy Lanza - DJ-Kicks,$39.99,https://aux33tours.com/collections/nouveautes/products/rs00052394-jessy-lanza-dj-kicks,Electronique
Jethro Tull - Aqualung  (Vinyle Transparent),$24.99,https://aux33tours.com/collections/nouveautes/products/rs00055317-jethro-tull-aqualung-vinyle-transparent,Rock
Jethro Tull - Benefit,$41.99,https://aux33tours.com/collections/nouveautes/products/ln00019533-jethro-tull-benefit,Rock
Jethro Tull - Stormwatch,$31.99,https://aux33tours.com/collections/nouveautes/products/382369-jethro-tull-stormwatch,Rock
Jim Croce - Life And Times,$41.99,https://aux33tours.com/collections/nouveautes/products/ln00058483-jim-croce-life-and-times,Rock
Jimi Hendrix - Are You Experienced,$28.99,https://aux33tours.com/collections/nouveautes/products/ln00003390-jimi-hendrix-are-you-experienced,Rock
Jimi Hendrix - Burning Desire,$43.99,https://aux33tours.com/collections/nouveautes/products/ln00040954-jimi-hendrix-burning-desire,Rock
Jimi Hendrix - Valleys Of Neptune,$32.99,https://aux33tours.com/collections/nouveautes/products/ln00003421-jimi-hendrix-valleys-of-neptune,Rock
Jimmy Giuffre - 3 And 4: New York Concerts,$28.99,https://aux33tours.com/collections/nouveautes/products/rs00043968-jimmy-giuffre-3-and-4-new-york-concerts,Jazz
Jitwam - Third,$31.99,https://aux33tours.com/collections/nouveautes/products/rs00058389-jitwam-third,Funk/Soul
Joan La Barbara - Voice Is The Original Instrument,$38.99,https://aux33tours.com/collections/nouveautes/products/joan-la-barbara-voice-is-the-original-instrument,Classique
Joe Bataan - Salsoul,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00034004-joe-bataan-salsoul,Funk/Soul
Joe Bonamassa - Now Serving: Royal Tea,$34.99,https://aux33tours.com/collections/nouveautes/products/rs00048677-joe-bonamassa-now-serving-royal-tea,Rock
Joe Strummer And The Mescaleros - Joe Strummer 002: The Mescaleros Years (7LP),$182.99,https://aux33tours.com/collections/nouveautes/products/rs00057238-joe-strummer-and-the-mescaleros-joe-strummer-002-the-mescaleros-years-7lp,Punk
Joel Graham - Geomancy / Night,$18.99,https://aux33tours.com/collections/nouveautes/products/joel-graham-geomancy-night,Electronique
John Cale - Vintage Violence,$28.99,https://aux33tours.com/collections/nouveautes/products/ln00029616-john-cale-vintage-violence,Rock
John Carroll Kirby - Conflict,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00060014-john-carroll-kirby-conflict,Jazz
John Coltrane - Giant Steps,$33.99,https://aux33tours.com/collections/nouveautes/products/ln00006114-john-coltrane-giant-steps,Jazz
John Lee Hooker - Blues On Fire,$18.99,https://aux33tours.com/collections/nouveautes/products/john-lee-hooker-blues-on-fire,Blues
John Lee Hooker - On The Waterfront,$19.99,https://aux33tours.com/collections/nouveautes/products/ln00035630-john-lee-hooker-on-the-waterfront,Blues
John Lee Hooker - Plays and Sings the Blues,$21.99,https://aux33tours.com/collections/nouveautes/products/ln00015750-john-lee-hooker-plays-and-sings-the-blues,Blues
John Lennon - Imagine,$41.99,https://aux33tours.com/collections/nouveautes/products/john-lennon-imagine,Rock
John Lennon / Yoko Ono - Unfinished Music No 2: Life With the Lions,$25.99,https://aux33tours.com/collections/nouveautes/products/john-lennon-yoko-ono-unfinished-music-no-2-life-with-the-lions,Rock
John Mayer - Room For Squares,$24.99,https://aux33tours.com/collections/nouveautes/products/ln00032565-john-mayer-room-for-squares,Pop
John Mellencamp - Strictly A One-Eyed Jack,$38.99,https://aux33tours.com/collections/nouveautes/products/rs00054482-john-mellencamp-strictly-a-one-eyed-jack,Rock
Johnny Cash - Live From Austin TX,$31.99,https://aux33tours.com/collections/nouveautes/products/johnny-cash-live-from-austin-tx,Country
Johnny Griffin - The Man I Love,$34.99,https://aux33tours.com/collections/nouveautes/products/johnny-griffin-the-man-i-love,Jazz
Jon Hassell - Vernal Equinox,$29.99,https://aux33tours.com/collections/nouveautes/products/jon-hassell-vernal-equinox,Ambient
Jonathan Richman And The Modern Lovers - Jonathan Sings!,$36.99,https://aux33tours.com/collections/nouveautes/products/rs00058631-jonathan-richman-and-the-modern-lovers-jonathan-sings,Alternatif
Joni Mitchell - For The Roses,$33.99,https://aux33tours.com/collections/nouveautes/products/rs00058117-joni-mitchell-for-the-roses,Rock
Joni Mitchell - Hejira,$32.99,https://aux33tours.com/collections/nouveautes/products/joni-mitchell-hejira,Rock
Jonti - Sine and Moon,$21.99,https://aux33tours.com/collections/nouveautes/products/jonti-sine-and-moon,Electronique
Joshua Redman / Brad Mehldau / Christian McBride / Brian Blade - Long Gone,$24.99,https://aux33tours.com/collections/nouveautes/products/rs00057118-joshua-redman-brad-mehldau-christian-mcbride-brian-blade-long-gone,Jazz
Joy Crookes - Skin,$32.99,https://aux33tours.com/collections/nouveautes/products/rs00051936-joy-crookes-skin,Funk/Soul
Joyner Lucas - 508-507-2209,$39.99,https://aux33tours.com/collections/nouveautes/products/rs00059491-joyner-lucas-508-507-2209,Rap
Judas Priest - Unleashed In the East,$25.99,https://aux33tours.com/collections/nouveautes/products/judas-priest-unleashed-in-the-east,Metal
Junior Boys - Big Black Coat,$25.99,https://aux33tours.com/collections/nouveautes/products/junior-boys-big-black-coat,Alternatif
Justice - Access All Arenas,$43.99,https://aux33tours.com/collections/nouveautes/products/ln00018018-justice-access-all-arenas,Electronique
Justin Timberlake - Man Of The Woods,$21.99,https://aux33tours.com/collections/nouveautes/products/ln00039949-justin-timberlake-man-of-the-woods,Pop
Kahil Elzabar - A Time For Healing,$55.99,https://aux33tours.com/collections/nouveautes/products/rs00051916-kahil-elzabar-a-time-for-healing,Jazz
Katerine - Le Film,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00029921-katerine-le-film,Francophone
Kavinsky - 1986,$25.99,https://aux33tours.com/collections/nouveautes/products/ln00051412-kavinsky-1986,Electronique
Kavinsky - Nightcall,$18.99,https://aux33tours.com/collections/nouveautes/products/ln00022132-kavinsky-nightcall,Electronique
Kavinsky - Outrun,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00017345-kavinsky-outrun,Electronique
Kehlani - Sweet Sexy Savage,$42.99,https://aux33tours.com/collections/nouveautes/products/rs00051595-kehlani-sweet-sexy-savage,Pop
Keith Barrow - Physical Attraction,$8.99,https://aux33tours.com/collections/nouveautes/products/keith-barrow-physical-attraction,Funk/Soul
Keith Richards - Main Offender (Indie),$33.99,https://aux33tours.com/collections/nouveautes/products/rs00053400-keith-richards-main-offender-indie,Rock
Kenny Rogers - The Gambler,$38.99,https://aux33tours.com/collections/nouveautes/products/rs00050848-kenny-rogers-the-gambler,Country
Kevin Parent - Pigeon D Argile,$33.99,https://aux33tours.com/collections/nouveautes/products/ln00055731-kevin-parent-pigeon-d-argile,Francophone
Khruangbin - The Universe Smiles Upon You,$45.99,https://aux33tours.com/collections/nouveautes/products/khruangbin-the-universe-smiles-upon-you,Alternatif
Kiefer - Kickinit Alone,$27.99,https://aux33tours.com/collections/nouveautes/products/rs00052115-kiefer-kickinit-alone,Rap
Killing Joke - Killing Joke 2003 (Mauve),$46.99,https://aux33tours.com/collections/nouveautes/products/rs00051755-killing-joke-killing-joke-2003-mauve,Alternatif
Kills - No Wow,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00034897-kills-no-wow,Alternatif
Killswitch Engage - Killswitch Engage,$42.99,https://aux33tours.com/collections/nouveautes/products/rs00052364-killswitch-engage-killswitch-engage,Metal
King Crimson - Larks Tongues In Aspic,$29.99,https://aux33tours.com/collections/nouveautes/products/king-crimson-larks-tongues-in-aspic,Psych/Prog
King Gizzard And The Lizard Wizard - Teenage Gizzard,$22.99,https://aux33tours.com/collections/nouveautes/products/rs00046920-king-gizzard-and-the-lizard-wizard-teenage-gizzard,Alternatif
